Loc	ID	SigQvNum_stat	Coverage_stat	ShufSigQvNum_stat	Coverage_shufStat	Freq_ypred	Coverage_ypred	dip.pval	ks2.pval	Type
chr11:70041764-70041764(-)	chr11_0_70041763	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041468-70041468(+)	chr11_1_70041467	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040769-70040769(-)	chr11_0_70040768	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040925-70040925(-)	chr11_0_70040924	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041418-70041418(-)	chr11_0_70041417	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040663-70040663(-)	chr11_0_70040662	0	16	0	10	nan	nan	nan	nan	nan
chr11:70042289-70042289(+)	chr11_1_70042288	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040267-70040267(-)	chr11_0_70040266	0	15	0	10	nan	nan	nan	nan	nan
chr11:70043892-70043892(-)	chr11_0_70043891	0	20	0	10	nan	nan	nan	nan	nan
chr11:70043764-70043764(-)	chr11_0_70043763	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042239-70042239(-)	chr11_0_70042238	0	22	0	10	nan	nan	nan	nan	nan
chr11:70042676-70042676(+)	chr11_1_70042675	0	22	0	10	nan	nan	nan	nan	nan
chr11:70041921-70041921(+)	chr11_1_70041920	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040396-70040396(+)	chr11_1_70040395	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041285-70041285(+)	chr11_1_70041284	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042866-70042866(-)	chr11_0_70042865	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041023-70041023(+)	chr11_1_70041022	0	16	0	10	nan	nan	nan	nan	nan
chr11:70043022-70043022(-)	chr11_0_70043021	0	19	0	10	nan	nan	nan	nan	nan
chr11:70040218-70040218(-)	chr11_0_70040217	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043843-70043843(-)	chr11_0_70043842	0	19	0	10	nan	nan	nan	nan	nan
chr11:70043447-70043447(-)	chr11_0_70043446	0	16	0	10	nan	nan	nan	nan	nan
chr11:70042889-70042889(+)	chr11_1_70042888	0	22	0	10	nan	nan	nan	nan	nan
chr11:70041738-70041738(+)	chr11_1_70041737	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041476-70041476(+)	chr11_1_70041475	0	19	0	10	nan	nan	nan	nan	nan
chr11:70043235-70043235(-)	chr11_0_70043234	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042839-70042839(-)	chr11_0_70042838	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040996-70040996(+)	chr11_1_70040995	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040693-70040693(-)	chr11_0_70040692	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042733-70042733(-)	chr11_0_70042732	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041582-70041582(-)	chr11_0_70041581	0	16	0	10	nan	nan	nan	nan	nan
chr11:70040453-70040453(-)	chr11_0_70040452	0	16	0	10	nan	nan	nan	nan	nan
chr11:70044097-70044097(+)	chr11_1_70044096	0	22	0	10	nan	nan	nan	nan	nan
chr11:70043857-70043857(+)	chr11_1_70043856	0	22	0	10	nan	nan	nan	nan	nan
chr11:70042403-70042403(-)	chr11_0_70042402	0	22	0	10	nan	nan	nan	nan	nan
chr11:70041315-70041315(+)	chr11_1_70041314	0	18	0	10	nan	nan	nan	nan	nan
chr11:70044047-70044047(-)	chr11_0_70044046	0	20	0	10	nan	nan	nan	nan	nan
chr11:70043292-70043292(-)	chr11_0_70043291	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041012-70041012(-)	chr11_0_70041011	0	14	0	10	nan	nan	nan	nan	nan
chr11:70043448-70043448(-)	chr11_0_70043447	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043052-70043052(-)	chr11_0_70043051	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042600-70042600(+)	chr11_1_70042599	0	22	0	10	nan	nan	nan	nan	nan
chr11:70040058-70040058(+)	chr11_1_70040057	0	19	0	10	nan	nan	nan	nan	nan
chr11:70043186-70043186(-)	chr11_0_70043185	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041661-70041661(-)	chr11_0_70041660	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041399-70041399(-)	chr11_0_70041398	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042288-70042288(-)	chr11_0_70042287	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040404-70040404(-)	chr11_0_70040403	0	16	0	10	nan	nan	nan	nan	nan
chr11:70041137-70041137(-)	chr11_0_70041136	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041159-70041159(-)	chr11_0_70041158	0	16	0	10	nan	nan	nan	nan	nan
chr11:70041293-70041293(-)	chr11_0_70041292	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041768-70041768(+)	chr11_1_70041767	0	18	0	10	nan	nan	nan	nan	nan
chr11:70042417-70042417(+)	chr11_1_70042416	0	22	0	10	nan	nan	nan	nan	nan
chr11:70043265-70043265(-)	chr11_0_70043264	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042114-70042114(-)	chr11_0_70042113	0	19	0	10	nan	nan	nan	nan	nan
chr11:70040271-70040271(+)	chr11_1_70040270	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041874-70041874(-)	chr11_0_70041873	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040723-70040723(-)	chr11_0_70040722	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040009-70040009(+)	chr11_1_70040008	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042763-70042763(-)	chr11_0_70042762	0	20	0	10	nan	nan	nan	nan	nan
chr11:70044127-70044127(+)	chr11_1_70044126	0	23	0	10	nan	nan	nan	nan	nan
chr11:70040115-70040115(-)	chr11_0_70040114	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043519-70043519(+)	chr11_1_70043518	0	23	0	10	nan	nan	nan	nan	nan
chr11:70042368-70042368(+)	chr11_1_70042367	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042820-70042820(-)	chr11_0_70042819	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042976-70042976(-)	chr11_0_70042975	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041825-70041825(-)	chr11_0_70041824	0	18	0	10	nan	nan	nan	nan	nan
chr11:70042262-70042262(+)	chr11_1_70042261	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041563-70041563(-)	chr11_0_70041562	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041323-70041323(-)	chr11_0_70041322	0	16	0	10	nan	nan	nan	nan	nan
chr11:70041061-70041061(-)	chr11_0_70041060	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040559-70040559(-)	chr11_0_70040558	0	18	0	10	nan	nan	nan	nan	nan
chr11:70044184-70044184(-)	chr11_0_70044183	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042341-70042341(+)	chr11_1_70042340	0	22	0	10	nan	nan	nan	nan	nan
chr11:70040039-70040039(+)	chr11_1_70040038	0	19	0	10	nan	nan	nan	nan	nan
chr11:70040794-70040794(+)	chr11_1_70040793	0	18	0	10	nan	nan	nan	nan	nan
chr11:70043189-70043189(-)	chr11_0_70043188	0	19	0	10	nan	nan	nan	nan	nan
chr11:70043682-70043682(-)	chr11_0_70043681	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041817-70041817(+)	chr11_1_70041816	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041973-70041973(+)	chr11_1_70041972	0	19	1	10	nan	nan	nan	nan	nan
chr11:70041168-70041168(-)	chr11_0_70041167	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043246-70043246(-)	chr11_0_70043245	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041634-70041634(+)	chr11_1_70041633	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041353-70041353(-)	chr11_0_70041352	0	16	0	10	nan	nan	nan	nan	nan
chr11:70040202-70040202(-)	chr11_0_70040201	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043393-70043393(-)	chr11_0_70043392	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042242-70042242(-)	chr11_0_70042241	0	22	0	10	nan	nan	nan	nan	nan
chr11:70041487-70041487(-)	chr11_0_70041486	0	16	0	10	nan	nan	nan	nan	nan
chr11:70041091-70041091(-)	chr11_0_70041090	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043527-70043527(-)	chr11_0_70043526	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041247-70041247(-)	chr11_0_70041246	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043131-70043131(-)	chr11_0_70043130	0	19	0	10	nan	nan	nan	nan	nan
chr11:70040985-70040985(-)	chr11_0_70040984	0	14	0	10	nan	nan	nan	nan	nan
chr11:70040589-70040589(-)	chr11_0_70040588	0	15	0	10	nan	nan	nan	nan	nan
chr11:70040879-70040879(-)	chr11_0_70040878	0	16	0	10	nan	nan	nan	nan	nan
chr11:70040483-70040483(-)	chr11_0_70040482	3	17	3	10	0.0	6.0	nan	nan	nan
chr11:70043952-70043952(-)	chr11_0_70043951	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043656-70043656(+)	chr11_1_70043655	0	21	0	10	nan	nan	nan	nan	nan
chr11:70042561-70042561(-)	chr11_0_70042560	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041607-70041607(+)	chr11_1_70041606	0	15	0	10	nan	nan	nan	nan	nan
chr11:70043606-70043606(-)	chr11_0_70043605	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043740-70043740(-)	chr11_0_70043739	0	19	0	10	nan	nan	nan	nan	nan
chr11:70043975-70043975(+)	chr11_1_70043974	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040088-70040088(+)	chr11_1_70040087	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040562-70040562(-)	chr11_0_70040561	0	17	0	10	nan	nan	nan	nan	nan
chr11:70044165-70044165(-)	chr11_0_70044164	1	20	0	10	nan	nan	nan	nan	nan
chr11:70040194-70040194(-)	chr11_0_70040193	0	16	0	10	nan	nan	nan	nan	nan
chr11:70042216-70042216(+)	chr11_1_70042215	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042949-70042949(+)	chr11_1_70042948	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041121-70041121(-)	chr11_0_70041120	0	16	0	10	nan	nan	nan	nan	nan
chr11:70043557-70043557(-)	chr11_0_70043556	0	21	1	10	nan	nan	nan	nan	nan
chr11:70043161-70043161(-)	chr11_0_70043160	0	18	0	10	nan	nan	nan	nan	nan
chr11:70042447-70042447(+)	chr11_1_70042446	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043295-70043295(-)	chr11_0_70043294	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041015-70041015(-)	chr11_0_70041014	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043055-70043055(-)	chr11_0_70043054	0	16	0	10	nan	nan	nan	nan	nan
chr11:70041904-70041904(-)	chr11_0_70041903	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041798-70041798(-)	chr11_0_70041797	1	18	1	10	nan	nan	nan	nan	nan
chr11:70044179-70044179(+)	chr11_1_70044178	0	23	0	10	nan	nan	nan	nan	nan
chr11:70040251-70040251(-)	chr11_0_70040250	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040011-70040011(-)	chr11_0_70040010	0	16	0	10	nan	nan	nan	nan	nan
chr11:70043480-70043480(-)	chr11_0_70043479	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042485-70042485(-)	chr11_0_70042484	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043374-70043374(-)	chr11_0_70043373	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041509-70041509(+)	chr11_1_70041508	1	17	1	10	nan	nan	nan	nan	nan
chr11:70044263-70044263(-)	chr11_0_70044262	0	20	0	10	nan	nan	nan	nan	nan
chr11:70043134-70043134(-)	chr11_0_70043133	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041228-70041228(-)	chr11_0_70041227	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040776-70040776(+)	chr11_1_70040775	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042420-70042420(+)	chr11_1_70042419	0	22	0	10	nan	nan	nan	nan	nan
chr11:70042872-70042872(-)	chr11_0_70042871	2	20	1	10	nan	nan	nan	nan	nan
chr11:70040514-70040514(+)	chr11_1_70040513	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041007-70041007(+)	chr11_1_70041006	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041721-70041721(-)	chr11_0_70041720	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040726-70040726(-)	chr11_0_70040725	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042011-70042011(-)	chr11_0_70042010	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041113-70041113(-)	chr11_0_70041112	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042739-70042739(+)	chr11_1_70042738	0	20	0	10	nan	nan	nan	nan	nan
chr11:70043587-70043587(-)	chr11_0_70043586	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042477-70042477(+)	chr11_1_70042476	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041482-70041482(+)	chr11_1_70041481	0	16	0	10	nan	nan	nan	nan	nan
chr11:70043085-70043085(-)	chr11_0_70043084	0	15	0	10	nan	nan	nan	nan	nan
chr11:70041934-70041934(-)	chr11_0_70041933	2	20	1	10	nan	nan	nan	nan	nan
chr11:70040487-70040487(+)	chr11_1_70040486	0	18	0	10	nan	nan	nan	nan	nan
chr11:70043219-70043219(-)	chr11_0_70043218	0	18	0	10	nan	nan	nan	nan	nan
chr11:70042090-70042090(-)	chr11_0_70042089	0	21	0	10	nan	nan	nan	nan	nan
chr11:70042068-70042068(-)	chr11_0_70042067	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040939-70040939(-)	chr11_0_70040938	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043192-70043192(+)	chr11_1_70043191	0	21	0	10	nan	nan	nan	nan	nan
chr11:70044081-70044081(+)	chr11_1_70044080	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041801-70041801(+)	chr11_1_70041800	1	18	0	10	nan	nan	nan	nan	nan
chr11:70042690-70042690(+)	chr11_1_70042689	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041935-70041935(+)	chr11_1_70041934	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040069-70040069(-)	chr11_0_70040068	0	18	0	10	nan	nan	nan	nan	nan
chr11:70043142-70043142(-)	chr11_0_70043141	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042902-70042902(-)	chr11_0_70042901	0	21	0	10	nan	nan	nan	nan	nan
chr11:70042147-70042147(-)	chr11_0_70042146	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040304-70040304(+)	chr11_1_70040303	0	18	0	10	nan	nan	nan	nan	nan
chr11:70043036-70043036(-)	chr11_0_70043035	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041885-70041885(-)	chr11_0_70041884	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042796-70042796(-)	chr11_0_70042795	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042930-70042930(-)	chr11_0_70042929	0	22	0	10	nan	nan	nan	nan	nan
chr11:70040650-70040650(-)	chr11_0_70040649	0	18	0	10	nan	nan	nan	nan	nan
chr11:70044160-70044160(+)	chr11_1_70044159	0	22	0	10	nan	nan	nan	nan	nan
chr11:70041143-70041143(-)	chr11_0_70041142	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040282-70040282(-)	chr11_0_70040281	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042641-70042641(+)	chr11_1_70042640	0	23	0	10	nan	nan	nan	nan	nan
chr11:70043511-70043511(-)	chr11_0_70043510	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041646-70041646(+)	chr11_1_70041645	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041964-70041964(-)	chr11_0_70041963	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042853-70042853(-)	chr11_0_70042852	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042987-70042987(-)	chr11_0_70042986	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040707-70040707(-)	chr11_0_70040706	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041752-70041752(-)	chr11_0_70041751	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043378-70043378(+)	chr11_1_70043377	0	22	0	10	nan	nan	nan	nan	nan
chr11:70044005-70044005(+)	chr11_1_70044004	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040140-70040140(+)	chr11_1_70040139	0	19	0	10	nan	nan	nan	nan	nan
chr11:70043899-70043899(+)	chr11_1_70043898	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042508-70042508(+)	chr11_1_70042507	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041357-70041357(+)	chr11_1_70041356	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040961-70040961(+)	chr11_1_70040960	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042960-70042960(-)	chr11_0_70042959	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042564-70042564(-)	chr11_0_70042563	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041569-70041569(-)	chr11_0_70041568	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042458-70042458(-)	chr11_0_70042457	0	22	0	10	nan	nan	nan	nan	nan
chr11:70040156-70040156(-)	chr11_0_70040155	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040911-70040911(-)	chr11_0_70040910	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041067-70041067(-)	chr11_0_70041066	0	16	0	10	nan	nan	nan	nan	nan
chr11:70041201-70041201(-)	chr11_0_70041200	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043279-70043279(-)	chr11_0_70043278	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042883-70042883(-)	chr11_0_70042882	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043716-70043716(+)	chr11_1_70043715	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040285-70040285(+)	chr11_1_70040284	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042169-70042169(+)	chr11_1_70042168	0	21	0	10	nan	nan	nan	nan	nan
chr11:70042063-70042063(+)	chr11_1_70042062	0	20	0	10	nan	nan	nan	nan	nan
chr11:70044062-70044062(-)	chr11_0_70044061	0	22	0	10	nan	nan	nan	nan	nan
chr11:70042275-70042275(-)	chr11_0_70042274	0	22	0	10	nan	nan	nan	nan	nan
chr11:70040369-70040369(-)	chr11_0_70040368	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043560-70043560(-)	chr11_0_70043559	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042409-70042409(-)	chr11_0_70042408	0	22	0	10	nan	nan	nan	nan	nan
chr11:70040862-70040862(-)	chr11_0_70040861	0	17	0	10	nan	nan	nan	nan	nan
chr11:70044035-70044035(+)	chr11_1_70044034	0	22	0	10	nan	nan	nan	nan	nan
chr11:70041018-70041018(-)	chr11_0_70041017	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042382-70042382(+)	chr11_1_70042381	0	23	0	10	nan	nan	nan	nan	nan
chr11:70042538-70042538(+)	chr11_1_70042537	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041387-70041387(+)	chr11_1_70041386	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042594-70042594(-)	chr11_0_70042593	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043773-70043773(-)	chr11_0_70043772	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042622-70042622(-)	chr11_0_70042621	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041493-70041493(-)	chr11_0_70041492	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041075-70041075(-)	chr11_0_70041074	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043115-70043115(-)	chr11_0_70043114	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041231-70041231(-)	chr11_0_70041230	0	16	0	10	nan	nan	nan	nan	nan
chr11:70040080-70040080(-)	chr11_0_70040079	0	18	1	10	nan	nan	nan	nan	nan
chr11:70040969-70040969(-)	chr11_0_70040968	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040573-70040573(-)	chr11_0_70040572	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040595-70040595(-)	chr11_0_70040594	0	16	0	10	nan	nan	nan	nan	nan
chr11:70042595-70042595(+)	chr11_1_70042594	0	21	0	10	nan	nan	nan	nan	nan
chr11:70042355-70042355(+)	chr11_1_70042354	0	21	1	10	nan	nan	nan	nan	nan
chr11:70040467-70040467(-)	chr11_0_70040466	0	17	0	10	nan	nan	nan	nan	nan
chr11:70044092-70044092(-)	chr11_0_70044091	0	21	0	10	nan	nan	nan	nan	nan
chr11:70042941-70042941(-)	chr11_0_70042940	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042545-70042545(-)	chr11_0_70042544	0	22	0	10	nan	nan	nan	nan	nan
chr11:70043830-70043830(-)	chr11_0_70043829	0	18	0	10	nan	nan	nan	nan	nan
chr11:70042305-70042305(-)	chr11_0_70042304	0	22	0	10	nan	nan	nan	nan	nan
chr11:70042742-70042742(+)	chr11_1_70042741	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041987-70041987(+)	chr11_1_70041986	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041591-70041591(+)	chr11_1_70041590	0	18	0	10	nan	nan	nan	nan	nan
chr11:70043590-70043590(-)	chr11_0_70043589	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041288-70041288(-)	chr11_0_70041287	0	15	0	10	nan	nan	nan	nan	nan
chr11:70044065-70044065(+)	chr11_1_70044064	0	23	0	10	nan	nan	nan	nan	nan
chr11:70043328-70043328(-)	chr11_0_70043327	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042199-70042199(-)	chr11_0_70042198	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040652-70040652(-)	chr11_0_70040651	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043088-70043088(-)	chr11_0_70043087	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042826-70042826(-)	chr11_0_70042825	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040284-70040284(-)	chr11_0_70040283	1	17	1	10	nan	nan	nan	nan	nan
chr11:70042066-70042066(+)	chr11_1_70042065	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040178-70040178(-)	chr11_0_70040177	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042955-70042955(+)	chr11_1_70042954	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043803-70043803(-)	chr11_0_70043802	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042693-70042693(+)	chr11_1_70042692	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041501-70041501(-)	chr11_0_70041500	0	17	0	10	nan	nan	nan	nan	nan
chr11:70043541-70043541(-)	chr11_0_70043540	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040865-70040865(-)	chr11_0_70040864	0	16	0	10	nan	nan	nan	nan	nan
chr11:70042150-70042150(-)	chr11_0_70042149	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040045-70040045(+)	chr11_1_70040044	0	20	0	10	nan	nan	nan	nan	nan
chr11:70042044-70042044(-)	chr11_0_70042043	0	19	0	10	nan	nan	nan	nan	nan
chr11:70043670-70043670(+)	chr11_1_70043669	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042537-70042537(-)	chr11_0_70042536	0	22	0	10	nan	nan	nan	nan	nan
chr11:70044122-70044122(-)	chr11_0_70044121	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043408-70043408(+)	chr11_1_70043407	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043860-70043860(-)	chr11_0_70043859	0	20	0	10	nan	nan	nan	nan	nan
chr11:70043901-70043901(+)	chr11_1_70043900	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040866-70040866(+)	chr11_1_70040865	0	18	0	10	nan	nan	nan	nan	nan
chr11:70043302-70043302(+)	chr11_1_70043301	0	19	0	10	nan	nan	nan	nan	nan
chr11:70042469-70042469(-)	chr11_0_70042468	0	21	0	10	nan	nan	nan	nan	nan
chr11:70042073-70042073(-)	chr11_0_70042072	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041777-70041777(+)	chr11_1_70041776	0	16	0	10	nan	nan	nan	nan	nan
chr11:70041359-70041359(+)	chr11_1_70041358	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042625-70042625(-)	chr11_0_70042624	0	22	0	10	nan	nan	nan	nan	nan
chr11:70040364-70040364(+)	chr11_1_70040363	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042404-70042404(+)	chr11_1_70042403	0	21	0	10	nan	nan	nan	nan	nan
chr11:70041253-70041253(+)	chr11_1_70041252	0	19	0	10	nan	nan	nan	nan	nan
chr11:70040972-70040972(-)	chr11_0_70040971	0	14	0	10	nan	nan	nan	nan	nan
chr11:70041861-70041861(-)	chr11_0_70041860	0	18	0	10	nan	nan	nan	nan	nan
chr11:70041465-70041465(-)	chr11_0_70041464	0	17	0	10	nan	nan	nan	nan	nan
chr11:70040314-70040314(-)	chr11_0_70040313	0	16	0	10	nan	nan	nan	nan	nan
chr11:70043225-70043225(+)	chr11_1_70043224	0	20	0	10	nan	nan	nan	nan	nan
chr11:70041097-70041097(-)	chr11_0_70041096	0	15	0	10	nan	nan	nan	nan	nan
chr11:70043571-70043571(-)	chr11_0_70043570	0	21	0	10	nan	nan	nan	nan	nan
chr11:70043309-70043309(-)	chr11_0_70043308	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040337-70040337(+)	chr11_1_70040336	0	19	1	10	nan	nan	nan	nan	nan
chr11:70044220-70044220(-)	chr11_0_70044219	0	22	0	10	nan	nan	nan	nan	nan
chr11:70041918-70041918(-)	chr11_0_70041917	0	19	0	10	nan	nan	nan	nan	nan
chr11:70040923-70040923(-)	chr11_0_70040922	0	15	0	10	nan	nan	nan	nan	nan
chr11:70042963-70042963(-)	chr11_0_70042962	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040683-70040683(-)	chr11_0_70040682	0	18	0	10	nan	nan	nan	nan	nan
chr11:70040661-70040661(-)	chr11_0_70040660	0	18	0	10	nan	nan	nan	nan	nan
chr11:70043042-70043042(+)	chr11_1_70043041	0	21	0	10	nan	nan	nan	nan	nan
chr11:70040421-70040421(-)	chr11_0_70040420	0	16	0	10	nan	nan	nan	nan	nan
chr11:70043388-70043388(-)	chr11_0_70043387	0	17	0	10	nan	nan	nan	nan	nan
chr11:70041941-70041941(+)	chr11_1_70041940	0	20	0	10	nan	nan	nan	nan	nan
chr11:70043522-70043522(-)	chr11_0_70043521	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040528-70040528(+)	chr11_1_70040527	0	19	0	10	nan	nan	nan	nan	nan
chr11:70043282-70043282(-)	chr11_0_70043281	0	17	0	10	nan	nan	nan	nan	nan
chr11:70042131-70042131(-)	chr11_0_70042130	0	20	0	10	nan	nan	nan	nan	nan
chr11:70040288-70040288(+)	chr11_1_70040287	0	20	0	10	nan	nan	nan	nan	nan
chr11:70043020-70043020(-)	chr11_0_70043019	0	19	0	10	nan	nan	nan	nan	nan
chr11:70041891-70041891(-)	chr11_0_70041890	0	19	0	10	nan	nan	nan	nan	nan
